TIPO_ENTE,COD,DENOMINAZIONE,COMUNE,PROVINCIA,REGIONE
Unione di comuni,256,Unione dei Comuni dell'Alta Murgia - UNICAM,Santeramo in Colle,Bari,Puglia
Unione di comuni,256,Unione dei Comuni dell'Alta Murgia - UNICAM,Toritto,Bari,Puglia
Unione di comuni,257,Unione Comuni dei 5 Reali Siti,Carapelle,Foggia,Puglia
Unione di comuni,257,Unione Comuni dei 5 Reali Siti,Ordona,Foggia,Puglia
Unione di comuni,257,Unione Comuni dei 5 Reali Siti,Orta Nova,Foggia,Puglia
Unione di comuni,257,Unione Comuni dei 5 Reali Siti,Stornara,Foggia,Puglia
Unione di comuni,257,Unione Comuni dei 5 Reali Siti,Stornarella,Foggia,Puglia
Unione di comuni,258,Unione dei Casali Dauni,Casalnuovo Monterotaro,Foggia,Puglia
Unione di comuni,258,Unione dei Casali Dauni,Casalvecchio di Puglia,Foggia,Puglia
Unione di comuni,258,Unione dei Casali Dauni,Castelnuovo della Daunia,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Accadia,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Anzano di Puglia,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Bovino,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Candela,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Deliceto,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Monteleone di Puglia,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Orsara di Puglia,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Panni,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Rocchetta Sant'Antonio,Foggia,Puglia
Unione di comuni,259,Unione dei Comuni dei Monti Dauni,Sant'Agata di Puglia,Foggia,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Alessano,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Castrignano del Capo,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Corsano,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Gagliano del Capo,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Miggiano,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Montesano Salentino,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Morciano di Leuca,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Patù,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Salve,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Specchia,Lecce,Puglia
Unione di comuni,260,Unione dei Comuni - Terra di Leuca,Tiggiano,Lecce,Puglia
Unione di comuni,261,Unione dei Comuni Andrano - Spongano - Diso e Castro,Andrano,Lecce,Puglia
Unione di comuni,261,Unione dei Comuni Andrano - Spongano - Diso e Castro,Castro,Lecce,Puglia
Unione di comuni,261,Unione dei Comuni Andrano - Spongano - Diso e Castro,Diso,Lecce,Puglia
Unione di comuni,261,Unione dei Comuni Andrano - Spongano - Diso e Castro,Spongano,Lecce,Puglia
Unione di comuni,262,Unione dei Comuni della Costa Orientale,Minervino di Lecce,Lecce,Puglia
Unione di comuni,262,Unione dei Comuni della Costa Orientale,Ortelle,Lecce,Puglia
Unione di comuni,262,Unione dei Comuni della Costa Orientale,Santa Cesarea Terme,Lecce,Puglia
Unione di comuni,263,Unione dei Comuni della Grecia Salentina,Calimera,Lecce,Puglia
Unione di comuni,263,Unione dei Comuni della Grecia Salentina,Carpignano Salentino,Lecce,Puglia
