id_rete,file,titolo_rete,regione,provincia,ambito_territoriale,atto_formale,tipologia_dominante_10,n_soggetti,n_attori,n_firmatari,n_proponenti,n_gestione,n_monitoraggio,n_coordinamento,n_governance
09_FIRENZE Linee-di-indirizzo2024.txt,09_FIRENZE Linee-di-indirizzo2024.txt,FIRENZE Linee-di-indirizzo2024,Toscana,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,31,19,10,0,1,0,1,2
09_GROSSETO 2022 fpdf.txt,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Ambito regionale/Prov. Autonome,0,Servizi comunali,47,39,4,0,1,0,1,2
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Ambito regionale/Prov. Autonome,0,Settore giudiziario,18,17,0,0,0,1,1,2
09_LUCCA PROV.txt,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Ambito regionale/Prov. Autonome,0,Territorio,12,12,12,1,0,0,1,1
09_PISA PREF E PROV.txt,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Ambito regionale/Prov. Autonome,0,Servizi comunali,60,59,59,5,0,0,0,0
09_PISTOIA PROV .txt,09_PISTOIA PROV .txt,PISTOIA PROV,Toscana,Pistoia,Ambito regionale/Prov. Autonome,0,Servizi comunali,36,34,36,0,0,0,1,1
09_PRATO PREF.txt,09_PRATO PREF.txt,PRATO PREF,Toscana,Prato,Ambito regionale/Prov. Autonome,0,Servizi comunali,19,17,18,1,0,0,1,1
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2,Toscana,nan,Ambito regionale/Prov. Autonome,1,altro,10,2,2,0,0,0,2,2
09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008,Toscana,Siena,Ambito sociale,1,Servizi comunali,13,13,0,1,0,0,2,2
05_2406_rta_05_240916173648_4166---ULSS5Polesana_Protocollodirete.txt,05_2406_rta_05_240916173648_4166---ULSS5Polesana_Protocollodirete.txt,2406_rta_05_240916173648_4166---ULSS5Polesana_Protocollodirete,Trento,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,35,32,19,0,2,0,1,3
05_2406_rta_05_240918144304_4166---Protocollo_ULSS2-DistrettoTreviso.txt,05_2406_rta_05_240918144304_4166---Protocollo_ULSS2-DistrettoTreviso.txt,2406_rta_05_240918144304_4166---Protocollo_ULSS2-DistrettoTreviso,Trento,nan,Ambito regionale/Prov. Autonome,0,altro,25,24,0,0,0,0,0,0
05_2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped.txt,05_2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped.txt,2406_rta_05_240919124736_4166---Protocollo_per_contrasto_alla_violenza_di_genere.stamped,Trento,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,45,39,17,0,3,1,4,6
10_2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO.txt,10_2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO.txt,2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO,Umbria,Perugia,Ambito regionale/Prov. Autonome,0,Settore giudiziario,45,45,0,3,0,0,11,11
02_2406_rta_02_240904124958_4166---lrn4del25feb2013.txt,02_2406_rta_02_240904124958_4166---lrn4del25feb2013.txt,2406_rta_02_240904124958_4166---lrn4del25feb2013,Valle d'Aosta/Vallée d'Aoste,nan,Ambito regionale/Prov. Autonome,0,altro,22,10,0,1,0,2,0,2
05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,05_2406_rta_05_240916131522_4166---protocolloaggiornamento2023.txt,2406_rta_05_240916131522_4166---protocolloaggiornamento2023,Veneto,Venezia,Ambito regionale/Prov. Autonome,0,associazionismo,81,81,50,1,0,0,1,1
05_2406_rta_05_240916135305_4166---protocolloulss4.txt,05_2406_rta_05_240916135305_4166---protocolloulss4.txt,2406_rta_05_240916135305_4166---protocolloulss4,Veneto,Venezia,Area metropolitana/provinciale,0,Servizi comunali,32,32,32,0,0,0,1,1
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,2406_rta_05_240917141534_4166---protocollodiretefirmato,Veneto,Treviso,Ambito regionale/Prov. Autonome,0,Servizi comunali,38,34,15,3,2,0,1,3
05_2406_rta_05_240918153458_4166---protocolloprovPadova.txt,05_2406_rta_05_240918153458_4166---protocolloprovPadova.txt,2406_rta_05_240918153458_4166---protocolloprovPadova,Veneto,Padova,Ambito regionale/Prov. Autonome,0,Settore giudiziario,21,20,20,0,0,0,1,1
05_2406_rta_05_240919114041_4166---protocollounicorevisionato2024.txt,05_2406_rta_05_240919114041_4166---protocollounicorevisionato2024.txt,2406_rta_05_240919114041_4166---protocollounicorevisionato2024,Veneto,Vicenza,Ambito regionale/Prov. Autonome,0,CAV,42,35,23,0,2,0,1,3
05_2406_rta_05_240919122126_4166---PROTOCOLLOULSS8BERICA.txt,05_2406_rta_05_240919122126_4166---PROTOCOLLOULSS8BERICA.txt,2406_rta_05_240919122126_4166---PROTOCOLLOULSS8BERICA,Veneto,Vicenza,Ambito regionale/Prov. Autonome,0,associazionismo,21,19,17,17,1,0,2,3
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato),Veneto,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,26,11,8,0,1,0,0,1
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,2406_rta_06_240916164153_4166---protocolloprefettura,Veneto,nan,Ambito regionale/Prov. Autonome,0,Settore giudiziario,19,18,11,0,1,1,0,2
06_2406_rta_06_240924164454_4166---protocollo_tempo_sospeso.txt,06_2406_rta_06_240924164454_4166---protocollo_tempo_sospeso.txt,2406_rta_06_240924164454_4166---protocollo_tempo_sospeso,Veneto,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,18,16,6,0,0,2,0,2
