id_rete,input_json,titolo_rete,file,regione,provincia,comune_soggetto,nome_soggetto,tipo_dettaglio,tipo_aggregato_10,macro_tipologia,ruolo_attore,ruolo_firmatario,ruolo_proponente,ruolo_gestione,ruolo_monitoraggio,ruolo_coordinamento,ruolo_governance_totale,stato_osservazione
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,all_risultati_enriched_2.4.json,2406_rta_06_240916164153_4166---protocolloprefettura,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,Veneto,nan,nan,Istituti di istruzione,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1),12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,Lazio,nan,nan,Istituti di istruzione e di formazione professionale,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
01_2406_rta_01_240904120005_4166---protocollo.txt,all_risultati_enriched_2.4.json,2406_rta_01_240904120005_4166---protocollo,01_2406_rta_01_240904120005_4166---protocollo.txt,Piemonte,nan,nan,Istituti di istruzione e di formazione professionale,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,all_risultati_enriched_2.4.json,2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone,12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,Lazio,nan,nan,Istituti di istruzione e formazione professionale,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituti di istruzione superiore ""Acciaiuli-Enaudi",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,all_risultati_enriched_2.4.json,2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA,16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Puglia,Brindisi,Brindisi,Istituti scolastici della Provincia di Brindisi,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,0,0,valido_localizzato
16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.txt,all_risultati_enriched_2.4.json,2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI,16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.txt,Puglia,nan,nan,Istituti scolastici di ogni ordine e grado,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,all_risultati_enriched_2.4.json,2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato),06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Veneto,nan,nan,Istituti scolastici di ogni ordine e grado operanti nel territorio,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926144324_4166---Protocollodiintesa,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Milano,Rho,"Istituto ""Olivetti",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926144324_4166---Protocollodiintesa,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Milano,Rho,"Istituto ""Puecher",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,all_risultati_enriched_2.4.json,2406_rta_05_240917141534_4166---protocollodiretefirmato,05_2406_rta_05_240917141534_4166---protocollodiretefirmato.txt,Veneto,Treviso,Castelfranco Veneto,Istituto Barsanti di Castelfranco Veneto,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo ""Don Milani",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo ""G. D'Annunzio",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo ""Mario Bosco",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926144324_4166---Protocollodiintesa,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Milano,Garbagnate Milanese,"Istituto Comprensivo ""Russel",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo ""Umberto I",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,"Istituto Comprensivo ""Umberto Preziotti - Osvaldo Licini",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,Istituto Comprensivo 7,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Fermo,Fermo,Istituto Comprensivo Da Vinci Ungaretti,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,Lombardia,Brescia,Desenzano del Garda,Istituto Comprensivo Desenzano 1,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Fermo,Falerone,Istituto Comprensivo Falerone ISC B,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,Lombardia,Brescia,Gargnano,Istituto Comprensivo GARGNANO,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,Istituto Comprensivo Gino Strada,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,Istituto Comprensivo Interprovinciale dei Sibillini,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Fermo,Amandola,Istituto Comprensivo Omnicomprensivo di Amandola,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,Lombardia,Brescia,Salo,Istituto Comprensivo Sald,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
18_2406_rta_18_240926102419_4166---protocollodiintesaterritorialeunito.txt,all_risultati_enriched_2.4.json,2406_rta_18_240926102419_4166---protocollodiintesaterritorialeunito,18_2406_rta_18_240926102419_4166---protocollodiintesaterritorialeunito.txt,Calabria,nan,nan,"Istituto Comprensivo Statale ""Mangone - Grimaldi",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
12_2406_rta_12_240926113409_4166---AccordoICSPietroVanniFormazionePontedonna.txt,all_risultati_enriched_2.4.json,2406_rta_12_240926113409_4166---AccordoICSPietroVanniFormazionePontedonna,12_2406_rta_12_240926113409_4166---AccordoICSPietroVanniFormazionePontedonna.txt,Lazio,nan,nan,"Istituto Comprensivo Statale ""Pietro Vanni",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo n.1 ""Matilde Serao",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo n.2 "" F.P. Tosti",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Comprensivo n.2 ""F.P. Tosti",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Istruzione Superiore ""VITTORIO EMANUELE II",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,"Istituto Professionale ""Ostilio Ricci",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Professionale per i Servizi Commerciali e Socio -Sanitari ""DE GIORGIO",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Secondario Superiore ""DE TITTA- FERMI",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto Tecnico Tecnologico ""L. DA VINCI",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
18_2406_rta_18_240926102814_4166---convenzDemetraIISCostanzoDecollatura2020.txt,all_risultati_enriched_2.4.json,2406_rta_18_240926102814_4166---convenzDemetraIISCostanzoDecollatura2020,18_2406_rta_18_240926102814_4166---convenzDemetraIISCostanzoDecollatura2020.txt,Calabria,nan,nan,Istituto comprensivo di Serrastretta-Decollatura,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,all_risultati_enriched_2.4.json,2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Brescia,Palazzolo sull'Oglio,"Istituto di Istruzione Superiore ""C. Marzoli"" di Palazzolo sull'Oglio",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,0,0,valido_localizzato
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,all_risultati_enriched_2.4.json,2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo,03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.txt,Lombardia,Brescia,Palazzolo sull'Oglio,"Istituto di Istruzione Superiore ""G. Falcone"" di Palazzolo sull'Oglio",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,0,0,valido_localizzato
12_2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO.txt,all_risultati_enriched_2.4.json,2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO,12_2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO.txt,Lazio,Frosinone,Ferentino,Istituto di Istruzione Superiore Martino Filetico,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Istituto di istruzione superiore ""Alessandra Volta",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,all_risultati_enriched_2.4.json,2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1),12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,Lazio,nan,nan,Istituzioni Scolastiche,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
18_2406_rta_18_240926102943_4166---schemaAccordoCollaborazione499ARIEL_signed.txt,all_risultati_enriched_2.4.json,2406_rta_18_240926102943_4166---schemaAccordoCollaborazione499ARIEL_signed,18_2406_rta_18_240926102943_4166---schemaAccordoCollaborazione499ARIEL_signed.txt,Calabria,nan,nan,Istituzioni scolastiche,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
16_brindisi_Protocollo_Intesa_LARA.txt,all_risultati_enriched_2.4.json,brindisi_Protocollo_Intesa_LARA,16_brindisi_Protocollo_Intesa_LARA.txt,Puglia,nan,nan,Istituzioni scolastiche,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,all_risultati_enriched_2.4.json,2406_rta_06_240916164153_4166---protocolloprefettura,06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,Veneto,nan,nan,Istituzioni scolastiche autonome,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,all_risultati_enriched_2.4.json,2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Emilia-Romagna,Ferrara,Ferrara,Istituzioni scolastiche autonome della provincia di Ferrara,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan,03_2406_rta_03_240923165401_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan.txt,Lombardia,Brescia,Lonato del Garda,Istitytto Cofprensivo Ugo da Como Lonato del Garda,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,0,0,0,0,0,0,valido_localizzato
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926144324_4166---Protocollodiintesa,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Milano,Rho,"Liceo ""Clemente Rebora",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,"Liceo Artistico ""Preziotti - Licini",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,1,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,Fermo,Fermo,"Liceo Classico Statale ""Annibal Caro",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,0,0,0,0,0,0,valido_localizzato
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,all_risultati_enriched_2.4.json,2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023,11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,Marche,nan,nan,"Liceo Ginnasio Statale ""A. Caro",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,0,1,0,0,0,0,0,valido_localizzato
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,all_risultati_enriched_2.4.json,2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ,13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.txt,Abruzzo,nan,nan,"Liceo Scientifico ""G. GALILEI",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
12_2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO.txt,all_risultati_enriched_2.4.json,2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO,12_2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO.txt,Lazio,Frosinone,Ceccano,Liceo Scientifico e Linguistico Statale di Ceccano,Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,0,0,valido_localizzato
03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,all_risultati_enriched_2.4.json,2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014,03_2406_rta_03_240923111659_4166---ProtocolloantiviolenzaComunediLodi_scansioneconfirme_maggio2014.txt,Lombardia,Lodi,Lodi,"Liceo Statale ""Maffeo Vegio"" Lodi - Rete Scuole Lodigiane",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,1,0,0,1,1,valido_localizzato
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,all_risultati_enriched_2.4.json,2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,Lombardia,nan,nan,"Liceo delle Scienze Umane ed Economico Sociale ""S. Anguissola",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,1,1,valido_localizzato
03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,all_risultati_enriched_2.4.json,2406_rta_03_240926144324_4166---Protocollodiintesa,03_2406_rta_03_240926144324_4166---Protocollodiintesa.txt,Lombardia,Milano,Bollate,"Liceo e Istituto Tecnico ""Primo Levi",Scuole/Ufficio scolastico provinciale e regionale,Settore Educativo,Settore Educativo,1,1,0,0,0,0,0,valido_localizzato
