file,ambito_territoriale,livello_prevalente,comune_prevalente,provincia_prevalente,regione_prevalente,lat,lon,n_soggetti,n_firmatari,n_proponenti,n_attori,n_governance,n_governance_generica,n_enti_capofila,ente_capofila_principale,bucket_ambito
06_2406_rta_06_240916164153_4166---protocolloprefettura.txt,provinciale,comune,Udine,Udine,Friuli-Venezia Giulia,46.07996808,13.220839520000002,22,12,0,21,1,0,0,,provinciale
06_2406_rta_06_240916164258_4166---Protocolloviolenzadomesticaedigenere_30.09.2019.txt,provinciale,comune,Gorizia,Gorizia,Friuli-Venezia Giulia,45.88511679583333,13.54987785,61,52,0,20,0,0,2,Ente Gestore Comune di Gorizia,provinciale
06_2406_rta_06_240924164454_4166---protocollo_tempo_sospeso.txt,provinciale,comune,Trieste,Trieste,Friuli-Venezia Giulia,45.6494502,13.7684078,20,6,0,17,0,0,0,,provinciale
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,regionale,comune,Chiavari,Genova,Liguria,44.31479344,9.32821336,27,6,0,26,3,1,1,Comune di Chiavari,regionale
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,comunale,comune,Genova,Genova,Liguria,44.46240020769231,8.836380538461539,27,9,0,12,0,0,0,,comunale
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,regionale,comune,Genova,Genova,Liguria,44.223791339130436,8.853631826086957,48,27,1,48,0,0,4,Comune di La Spezia,regionale
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,regionale,comune,Bologna,Bologna,Emilia-Romagna,44.44759357407407,11.41986895925926,29,0,3,27,6,0,6,Comune di San Lazzaro di Savena,regionale
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,regionale,comune,Bologna,Bologna,Emilia-Romagna,44.44150802686568,11.36171174477612,97,91,4,93,0,0,0,,regionale
08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,provinciale,comune,Ferrara,Ferrara,Emilia-Romagna,44.80728170333334,11.640749273333334,34,30,2,32,1,0,0,,provinciale
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,provinciale,comune,Ferrara,Ferrara,Emilia-Romagna,44.7787321,11.738059488235294,54,25,17,47,9,0,1,Comune di Ferrara,provinciale
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,regionale,comune,Bologna,Bologna,Emilia-Romagna,44.45799353333334,11.427523353333333,28,21,14,24,1,0,0,,regionale
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,regionale,comune,Rimini,Rimini,Emilia-Romagna,44.001766959375004,12.531419775,46,29,2,40,0,0,1,Comune di Cattolica,regionale
08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,provinciale,comune,Cesena,Forlì-Cesena,Emilia-Romagna,44.161089884615386,12.193411292307692,36,17,3,33,5,0,0,,provinciale
08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,provinciale,comune,Reggio Emilia,Modena,Emilia-Romagna,44.6459922,10.9263682,45,15,15,33,2,0,0,,provinciale
08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,provinciale,comune,Modena,Modena,Emilia-Romagna,44.570096764,10.910611764,39,30,5,30,0,0,0,,provinciale
08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,regionale,comune,Ravenna,Ravenna,Emilia-Romagna,44.36779976363636,12.0355524,15,9,0,11,3,0,1,Comune di Ravenna,regionale
08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,regionale,comune,Piacenza,Piacenza,Emilia-Romagna,45.02597724545455,9.684009536363636,18,13,2,14,0,0,0,,regionale
08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,provinciale,comune,Piacenza,Piacenza,Emilia-Romagna,44.94523530000001,9.860458477777778,16,8,8,8,1,0,0,,provinciale
08_2406_rta_08_241015092005_4166---DG216-2024.txt,provinciale,comune,Piacenza,Piacenza,Emilia-Romagna,45.016233225,9.680761075,16,0,16,16,0,0,0,,provinciale
08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,provinciale,comune,Modena,Modena,Emilia-Romagna,44.750722975,11.040030818750001,40,0,0,36,1,0,0,,provinciale
08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,regionale,comune,Faenza,Ravenna,Emilia-Romagna,44.30232135,11.847105505555556,24,18,5,20,1,0,0,,regionale
09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,provinciale,comune,Siena,Siena,Toscana,43.37740524210526,11.168459852631578,40,0,10,40,3,0,1,Centro Pari Opportunità Valdelsa,provinciale
09_APUANE_2015 Protocollo Prefettura.txt,regionale,comune,Massa,Massa-Carrara,Toscana,44.043036805,10.17348921,49,22,0,26,1,0,0,,regionale
09_AREZZO Prot_2024-2026.txt,provinciale,comune,Arezzo,Arezzo,Toscana,43.51796595833333,11.844227333333334,23,15,0,15,2,0,0,,provinciale
09_FIRENZE Linee-di-indirizzo2024.txt,regionale,comune,Firenze,Firenze,Toscana,43.78519280769231,11.263761861538462,40,10,0,21,2,0,0,,regionale
09_GROSSETO 2022 fpdf.txt,regionale,comune,Grosseto,Grosseto,Toscana,42.906919476315785,11.107213328947367,50,0,0,36,1,0,0,,regionale
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,regionale,comune,Livorno,Livorno,Toscana,43.44567455,10.414244241666667,20,0,0,17,2,0,0,,regionale
09_LUCCA PROV.txt,provinciale,comune,Lucca,Lucca,Toscana,43.911100875,10.467059125,15,15,1,15,1,0,0,,provinciale
09_PISA PREF E PROV.txt,regionale,comune,Pisa,Pisa,Toscana,43.57639238125,10.634416937500001,64,63,5,63,4,0,0,,regionale
09_PISTOIA PROV .txt,regionale,comune,Pistoia,Pistoia,Toscana,43.89068468000001,10.859974944000001,39,38,0,37,0,0,1,Provincia di Pistoia,regionale
09_PRATO PREF.txt,regionale,comune,Prato,Prato,Toscana,43.87838147647059,11.15030185882353,22,19,1,18,0,0,1,Società della Salute Area Pratese,regionale
09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,regionale,comune,Firenze,Firenze,Toscana,43.718263785714285,10.66456672857143,32,7,0,15,2,0,0,,regionale
09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,comunale,comune,Montepulciano,Siena,Toscana,43.06548828,11.81610803,18,0,1,18,1,0,1,Comunità Montana del Cetona,comunale
10_2406_rta_10_250506141901_4166---ProtocollounicoregionaleRINNOVATO.txt,regionale,comune,Perugia,Perugia,Umbria,42.89011079189189,12.489941518918918,45,0,3,45,0,0,0,,regionale
11_2406_rta_11_240911113034_4166---protocollodireteantiviolenza2020-2022-uuvv.txt,regionale,comune,Pesaro,Pesaro E Urbino,Marche,43.76615575,12.738805025,32,26,4,32,2,0,1,Ambito Territoriale Sociale n.1 di Pesaro,regionale
11_2406_rta_11_240911113105_4166---PROTOCOLLO_OPERATIVO2024_CONINDIRIZZARIO_FIRMATO.txt,regionale,comune,Ancona,Ancona,Marche,43.5718200175,13.3837280475,43,27,0,41,4,0,0,,regionale
11_2406_rta_11_240911113235_4166---MacerataProtocollo2019_2022Firmato.txt,regionale,comune,Macerata,Macerata,Marche,43.27449933333333,13.422083296296297,48,46,2,48,1,0,1,Ambito Territoriale Sociale n. 15 Macerata,regionale
11_2406_rta_11_240911113757_4166---All.4ProtocolloReteAntiviolenzasottoscritto18.12.2023.txt,regionale,provincia,Fermo,Fermo,Marche,43.121247875,13.6366615,57,44,0,18,0,0,0,,regionale
11_2406_rta_11_240911113911_4166---AscoliPPROTOCOLLOoperativo_2019_2021.txt,regionale,comune,Ascoli Piceno,Ascoli Piceno,Marche,42.98524106,13.56489545,37,26,0,36,1,0,1,Comune di Ascoli Piceno,regionale
12_2406_rta_12_240926112734_4166---3AccordoDistrettoVT4ePontedonna-signed(1).txt,comunale,comune,Grottaferrata,Viterbo,Lazio,42.223613638461536,12.204409315384614,15,2,0,2,1,0,0,,comunale
12_2406_rta_12_240926112823_4166---2AccordoDemetra_Aman.txt,comunale,comune,Grottaferrata,Viterbo,Lazio,42.17551636666667,12.274999033333332,3,2,0,2,1,0,0,,comunale
12_2406_rta_12_240926113112_4166---4AccordoSpaziosupportodonnaAPSPonteDonna.txt,comunale,comune,Grottaferrata,Roma,Lazio,41.9738184,12.4027283,3,2,0,3,1,0,0,,comunale
12_2406_rta_12_240926113237_4166---Accordocavunuiversitari.txt,regionale,comune,Roma,Roma,Lazio,42.010018591666665,12.459207083333334,22,3,0,21,3,0,0,,regionale
12_2406_rta_12_240926113409_4166---AccordoICSPietroVanniFormazionePontedonna.txt,provinciale,comune,,,,,,3,0,0,2,0,0,0,,provinciale
12_2406_rta_12_240926114327_4166---1AccordoPonteDonnaAliceNova.txt,comunale,comune,Viterbo,Viterbo,Lazio,42.239602500000004,12.13763114,5,2,0,2,1,0,0,,comunale
12_2406_rta_12_240926115028_4166---ProtICROASLazioePonteDonna.txt,comunale,comune,Roma,Roma,Lazio,41.8352662,12.545905433333333,5,2,0,2,0,0,0,,comunale
12_2406_rta_12_240926122148_4166---2024.1153010-AccordotralepartiPonteDonna–UnderdogSocialClubCAVMarielleFranco-2(1).txt,regionale,comune,Grottaferrata,Roma,Lazio,41.7887082,12.6671677,4,2,0,3,1,0,0,,regionale
12_2406_rta_12_240926123509_4166---2024.1153010-ACCORDOtraAPSPonteDonnaeAPSMammeFuoriCAVMarielleFranco-10-11(1).txt,regionale,comune,Grottaferrata,Roma,Lazio,41.659821375,12.67473775,6,2,0,2,1,0,0,,regionale
12_2406_rta_12_240926124601_4166---ACCORDOtrlepartiITSETLOIeMarielleFranco(1).txt,provinciale,comune,Nettuno,Roma,Lazio,41.8668211,12.70440435,6,2,1,2,1,0,0,,provinciale
12_2406_rta_12_240926133329_4166---ProtInt2CAVFRANCARAME-18-20(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,2,2,0,2,0,0,0,,comunale
12_2406_rta_12_240926133452_4166---PISPICGIL.txt,comunale,comune,,,,,,3,2,0,3,0,0,0,,comunale
12_2406_rta_12_240926133706_4166---STAR.txt,provinciale,comune,Cisterna Di Latina,Latina,Lazio,41.653208028571434,12.703529914285713,21,9,0,17,1,0,0,,provinciale
12_2406_rta_12_240926134140_4166---Protocollointesa.txt,regionale,comune,Frosinone,Frosinone,Lazio,41.682538145454544,13.346565145454546,23,13,0,16,1,0,0,,regionale
12_2406_rta_12_240926135421_4166---3protCAVFRANCARAME-28-30(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,4,2,0,3,0,0,0,,comunale
12_2406_rta_12_240926140522_4166---4ProtintCAVFRANCARAME-38-41(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,5,2,0,3,0,0,0,,comunale
12_2406_rta_12_240926143343_4166---2.1protocolloIntegra-CavMerlin(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,6,2,0,2,0,0,0,,comunale
12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,provinciale,comune,Roma,Roma,Lazio,41.892984,12.4835363,26,19,3,19,1,0,0,,provinciale
12_2406_rta_12_241001130527_4166---protocollocontrolaviolenzadigenere.pdfpdf.txt,regionale,comune,Rieti,Rieti,Lazio,42.2808736,12.78703414,26,16,0,23,0,0,0,,regionale
12_2406_rta_12_241001133138_4166---1protCAVSAPIENZA-COMITATODIQUARTIERESANLORENZO(1).txt,comunale,comune,,,,,,4,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002105403_4166---2ProtCAVSAPIENZA-HAPPYCOACHINGANDCOUNSELING.txt,comunale,comune,Morlupo,Roma,Lazio,42.018201250000004,12.494092850000001,4,2,0,3,0,0,0,,comunale
12_2406_rta_12_241002110138_4166---3protCAVSAPIENZA-laGRU.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002110904_4166---5protCAVSAPIENZA-RUOTALIBERACOOPERATIVASOCIALE.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002111710_4166---6protCAVSAPIENZA-SAPIENZAINMOVIMENTO.txt,regionale,comune,Roma,Roma,Lazio,41.892984,12.4835363,6,2,0,3,0,0,0,,regionale
12_2406_rta_12_241002112428_4166---7prot(mancapagina)CAVSAPIENZA-UNIVERSITàPOPOLAREVITAATIVA.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,5,3,0,3,0,0,0,,comunale
12_2406_rta_12_241002113235_4166---8protCAVSAPIENZA-RETAKEROMAODV.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,2,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002114038_4166---1protCAVTITANO-8-10DidascoSoc.Coop.Soc.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.483536300000003,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002115125_4166---2protCAVTITANO-AmiciDiConcaD’oro.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,4,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002115801_4166---3protCAVTITANO-IdeaPrisma82Coop.Soc.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,5,2,0,4,0,0,0,,comunale
12_2406_rta_12_241002120506_4166---4protCAVTITANO-ASSOCIAZIONESolidarietàLaicaeResponsabileSO.LA.RE.Onlus.txt,comunale,comune,,,,,,2,2,0,2,0,0,0,,comunale
12_2406_rta_12_241002122243_4166---2ProtocolloAssociazioneAllianceforAfricanAssistance(002).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,5,3,0,3,1,0,0,,comunale
12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,regionale,comune,Roma,Roma,Lazio,41.892984,12.4835363,15,10,0,10,0,0,0,,regionale
12_2406_rta_12_241003091037_4166---5Protocollid'intesa-Ass.Salvamamme(002).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,6,2,0,5,0,0,0,,comunale
12_2406_rta_12_241003093443_4166---7Protocollod'intesa-Donneinrinascita.txt,comunale,comune,Roma,Roma,Lazio,43.97816605,12.859483350000001,2,2,0,2,0,0,0,,comunale
12_2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO.txt,regionale,comune,Priverno,Latina,Lazio,41.825094275,12.808259875000001,9,0,0,5,2,0,0,,regionale
12_2406_rta_12_241003095202_4166---8ProtocolloUIL.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,6,2,0,4,0,0,0,,comunale
12_2406_rta_12_241003100516_4166---1ProtCAVPAOLALATTESLibroteka(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,2,2,0,2,0,0,0,,comunale
12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,regionale,comune,Roma,Roma,Lazio,41.984913675,12.5801198,22,2,0,2,1,0,0,,regionale
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,provinciale,comune,Roma,Roma,Lazio,41.9059715,12.548062475,19,3,0,3,0,0,0,,provinciale
12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,18,2,0,3,1,0,0,,comunale
12_2406_rta_12_241003105855_4166---ProtocollodiintesafirmatoASL1.txt,regionale,comune,Roma,Roma,Lazio,41.892984,12.4835363,6,2,0,2,1,0,0,,regionale
12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt,provinciale,comune,Roma,Roma,Lazio,41.892984,12.483536300000003,8,2,2,6,1,0,0,,provinciale
12_2406_rta_12_241003110812_4166---ALLIANCEFORAFRICANASSISTANCE_colasantilopez.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,provinciale,comune,Roma,Roma,Lazio,41.89741252857142,12.453991135714286,33,18,1,23,1,0,1,Municipio Roma V,provinciale
12_2406_rta_12_241003112247_4166---Accordodicollaborazione_CREDICI.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,8,7,0,7,1,0,0,,comunale
12_2406_rta_12_241003112656_4166---AccordodicollaborazioneconsultorieDifferenzaDonna.txt,provinciale,comune,Civitavecchia,Roma,Lazio,42.05196536,12.12928856,13,2,2,3,1,0,0,,provinciale
12_2406_rta_12_241003113235_4166---Accordodifferenzadonna-29.09.2023-signed.txt,comunale,comune,Trevignano Romano,Roma,Lazio,42.06489626,12.21981846,14,2,0,2,1,0,0,,comunale
12_2406_rta_12_241003113710_4166---Accordodicollaborazione_CREDICI.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,8,7,0,7,1,0,0,,comunale
12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,5,2,0,2,1,0,0,,comunale
12_2406_rta_12_241003114931_4166---ProtocollodiintesaDifferenzaDonnaeMunicipio13.txt,provinciale,comune,Roma,Roma,Lazio,41.9059715,12.548062475,16,2,0,11,0,0,0,,provinciale
12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,regionale,comune,Roma,Roma,Lazio,41.892984,12.4835363,15,8,0,8,0,0,0,,regionale
12_2406_rta_12_241003115852_4166---SISTEMABIBLIOTECARIOLASAPIENZA.txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241003120714_4166---ASLROMA5_.txt,comunale,comune,Tivoli,Roma,Lazio,41.8876092,12.771657925,11,0,0,10,2,0,0,,comunale
12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,regionale,comune,Roma,Roma,Lazio,41.892984,12.4835363,14,8,0,8,0,0,0,,regionale
12_2406_rta_12_241004090303_4166---2ProtCAVPAOLALATTESTorraccia(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.483536300000003,4,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,provinciale,comune,Roma,Roma,Lazio,41.79592366666666,12.8442892,5,3,0,4,0,0,0,,provinciale
12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,7,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,provinciale,comune,Roma,Roma,Lazio,41.918959,12.61258865,11,2,0,0,0,0,0,,provinciale
12_2406_rta_12_241004093800_4166---6protCavPaolaLattesComitatodiQuartiere“CittadinidiColliAniene.txt,comunale,comune,,,,,,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1).txt,comunale,comune,Roma,Roma,Lazio,41.871928966666665,12.704047566666667,5,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004100148_4166---910protCAVPAOLALATTESCooperativaSocialeLineaSociale-Onlus(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.4835363,3,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004101038_4166---911protCAVPAOLALATTESAssociazioneGliAmicidiRobertoOdV(1).txt,comunale,comune,Roma,Roma,Lazio,41.892984,12.483536300000003,4,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1).txt,comunale,comune,,,,,,4,2,0,2,0,0,0,,comunale
12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,regionale,comune,Cassino,Frosinone,Lazio,41.56849413333333,13.758241500000002,7,2,0,5,1,0,0,,regionale
12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt,provinciale,comune,Roma,Roma,Lazio,41.94539723333333,12.4414635,6,2,0,2,0,0,0,,provinciale
12_2406_rta_12_241004113737_4166---AccordodicollaborazioneArteinsieme.txt,comunale,comune,Formia,Latina,Lazio,41.39905173333333,13.2302603,5,2,0,4,0,0,0,,comunale
12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,regionale,comune,Frosinone,Frosinone,Lazio,41.69574613333333,13.253137350000001,32,13,5,13,7,0,0,,regionale
12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,regionale,comune,Frosinone,Frosinone,Lazio,41.677815418181815,13.323101081818182,30,13,5,15,0,0,0,,regionale
12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt,regionale,comune,Frosinone,Frosinone,Lazio,41.716460892307694,13.226277707692308,33,13,5,13,6,0,0,,regionale
12_2406_rta_12_241004134724_4166---02-ProtocolloconlaProvinciadiFrosinone.txt,regionale,provincia,Frosinone,Frosinone,Lazio,41.7834205,13.2348785,6,3,3,5,0,0,0,,regionale
12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,regionale,comune,Frosinone,Frosinone,Lazio,41.6392366,13.3505701,11,5,0,6,0,0,0,,regionale
12_2406_rta_12_241004140636_4166---04-ProtocolloconlaQuesturadiFrosinone.txt,regionale,comune,Frosinone,Frosinone,Lazio,41.6392366,13.3505701,5,3,0,3,0,0,0,,regionale
12_2406_rta_12_241004141331_4166---ConvenzioneconilComunediCECCANO.txt,regionale,comune,Ceccano,Frosinone,Lazio,41.62806283333334,13.230579616666667,19,4,0,5,1,0,0,,regionale
12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,provinciale,comune,Roma,Roma,Lazio,41.73902594285715,12.943862028571429,27,2,1,3,1,0,0,,provinciale
12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,regionale,comune,Villa Santo Stefano,Roma,Lazio,41.867338100000005,12.864037333333334,19,2,1,3,0,0,0,,regionale
