regione,file,firmatario,tipo,macro_categoria
Toscana,09_PISTOIA PROV .txt,Comune di Abetone,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Agliana,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Buggiano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Chiesina Uzzanese,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Cutigliano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Lamporecchio,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Larciano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Marliana,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Massa e Cozzile,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Monsummano Terme,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Montale,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Montecatini Terme,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Pescia,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Pieve a Nievole,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Pistoia,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Piteglio,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Ponte Buggianese,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Quarrata,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Sambuca Pistoiese,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di San Marcello Pistoiese,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Serravalle Pistoiese,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Comune di Uzzano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PISTOIA PROV .txt,Prefettura di Pistoia - Ufficio Territoriale di Governo,Prefettura,Giustizia e forze dell'ordine
Toscana,09_PISTOIA PROV .txt,Procura della Repubblica di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine
Toscana,09_PISTOIA PROV .txt,Provincia di Pistoia,Province/Città metropolitane,Province/Città metropolitane
Toscana,09_PISTOIA PROV .txt,Questura di Pistoia,Questura,Giustizia e forze dell'ordine
Toscana,09_PISTOIA PROV .txt,Società della Salute Valdinievole,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari
Toscana,09_PISTOIA PROV .txt,Tribunale di Pistoia,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine
Toscana,09_PISTOIA PROV .txt,UGL Provinciale,Sindacati/Associazioni di categoria,Associazionismo
Toscana,09_PISTOIA PROV .txt,UIL Provinciale,Sindacati/Associazioni di categoria,Associazionismo
Toscana,09_PRATO PREF.txt,Alice Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo
Toscana,09_PRATO PREF.txt,Centro Antiviolenza La Nara,CAV/Centri Antiviolenza,CAV e Case Rifugio
Toscana,09_PRATO PREF.txt,Centro di Ascolto Uomini Maltrattanti,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo
Toscana,09_PRATO PREF.txt,Comando Provinciale dell'Arma dei Carabinieri di Prato,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine
Toscana,09_PRATO PREF.txt,Comando Provinciale della Guardia di Finanza di Prato,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine
Toscana,09_PRATO PREF.txt,Comune di Cantagallo,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Carmignano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Montemurlo,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Poggio a Caiano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Prato,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Vaiano,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,Comune di Vernio,Comuni,Enti territoriali / servizi comunali
Toscana,09_PRATO PREF.txt,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali
Toscana,09_PRATO PREF.txt,Prefettura Ufficio Territoriale del Governo di Prato,Prefettura,Giustizia e forze dell'ordine
Toscana,09_PRATO PREF.txt,Procura della Repubblica di Prato,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine
Toscana,09_PRATO PREF.txt,Provincia di Prato,Province/Città metropolitane,Province/Città metropolitane
Toscana,09_PRATO PREF.txt,Questura di Prato,Questura,Giustizia e forze dell'ordine
Toscana,09_PRATO PREF.txt,Società della Salute Area Pratese,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari
Toscana,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Gruppo di lavoro Tavolo Privacy di Regione Toscana,Altro,Altro
Toscana,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Regione Toscana,Regioni/Province Autonome,Regioni/Province Autonome
